tmdb_id,Adventure,Fantasy,Animation,Drama,Horror,Action,Comedy,History,Western,Thriller,Crime,Documentary,Science Fiction,Mystery,Music,Romance,Family,War,TVMovie,Foreign
76418,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
76420,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76430,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76436,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
76438,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76440,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76442,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76449,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76451,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76457,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76458,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76460,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76461,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76467,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76474,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
76475,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
76476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76482,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
76483,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76487,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76492,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
76493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76494,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76516,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
76517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76519,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
76520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76529,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
76531,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76535,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76540,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76544,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76546,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76548,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76550,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76555,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76560,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76568,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
76575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76589,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76590,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76591,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76596,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76597,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
76598,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76600,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76604,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76609,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76617,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76619,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
76620,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76628,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76635,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76638,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76640,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
76641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76642,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76644,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
76645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76647,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
76648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76649,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76651,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76656,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76661,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76666,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76681,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76688,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76692,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
76703,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
76706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
76709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76713,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76715,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76719,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76721,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76726,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
76729,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76731,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76732,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
76737,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76738,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76739,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76740,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
76744,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76745,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
76748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76750,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
76755,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76758,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76759,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
76763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
76772,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76779,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
76784,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76788,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76790,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76795,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
76796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76804,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
76807,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
76808,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
76814,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76817,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76819,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
76820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76828,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
76829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76833,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76834,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76837,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76842,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
76843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76847,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76848,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76850,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
76852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76853,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76856,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76861,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
76863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76864,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76865,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76871,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76883,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76891,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
76896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
76897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
76929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76934,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76935,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76939,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
76940,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
76942,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
76950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76951,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76960,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76961,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
76962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76964,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
76965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76972,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76975,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76988,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
76992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77013,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77016,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77029,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
77030,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77041,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77043,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77046,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77053,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77055,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
77057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
