tmdb_id	imdb_id
54167	0047867
54176	0049069
54177	0063058
54178	0061597
54179	0047984
54181	1055367
54182	0079432
54184	0044821
54185	0762137
54186	1590089
54188	1323807
54194	0076097
54195	0055024
54197	0129157
54198	0012486
54200	0044841
54201	1516552
54205	1379250
54208	1144581
54211	1020578
54218	0241687
54219	0220822
54220	0101349
54221	0063683
54225	1587422
54227	0060640
54229	0484360
54233	0109685
54235	0470941
54236	0072030
54237	0004074
54240	0115743
54241	0014029
54242	0009369
54243	0300069
54244	0004279
54250	0377524
54253	0111109
54254	0997246
54255	0244590
54256	0086170
54257	0116883
54258	1337342
54260	0882762
54263	3525382
54265	0191664
54266	0123334
54267	0884805
54268	1465482
54269	0845537
54271	1307873
54272	0164984
54273	0123335
54274	0202154
54275	0059942
54276	0199905
54277	0186725
54278	0062518
54279	0063834
54280	0063835
54281	0164983
54283	0164982
54284	0202153
54285	0112257
54286	0079960
54287	0080836
54288	0035017
54289	1119192
54291	0119263
54293	1781069
54294	0421270
54295	0058336
54297	0059437
54299	0455953
54300	0358569
54301	0326148
54302	0073639
54306	0201922
54307	0072439
54308	0499652
54312	1552197
54313	0076207
54316	0062379
54317	1381085
54318	0760329
54320	1541874
54321	0082706
54323	1815837
54324	1756773
54325	0847833
54326	1076251
54328	1498858
54331	0351519
54332	0328675
54333	0087731
54336	1185598
54337	0484002
54338	0903788
54339	0263208
54342	0257408
54343	0106260
54345	0446435
54346	0843329
54347	1518193
54348	0437272
54349	0488028
54352	0045693
54353	1980085
54357	0086230
54358	1787791
54360	0180965
54371	0215785
54373	0158423
54378	0456122
54379	1790658
54380	0120626
54381	0353691
54382	1249400
54383	1630030
54384	1081929
54385	0339088
54389	1308015
54390	0285879
54391	0036160
54396	0068364
54398	1117636
54399	0832971
54400	0105791
54403	1284572
54404	1582604
54405	0102014
54406	0379053
54407	0088821
54408	0426581
54409	1031295
54410	0337891
54411	0038692
54415	1403862
54416	0390185
54417	0073103
54418	0168136
54419	0021409
54421	0116962
54422	0045175
54423	0381082
54424	1714014
54426	1671465
54427	0374358
54429	1803202
54430	0032043
54431	1791641
54433	0113142
54434	0411096
54435	0398198
54436	0048499
54437	1424081
54439	0406942
54440	0071456
54441	1571402
54443	1545330
54445	1621429
54448	1135923
54456	1664806
54457	2323565
54458	2374747
54461	0999892
54462	0882797
54464	1086289
54465	0057574
54466	1534017
54467	1087455
54469	1365483
54470	0043734
54471	0116676
54474	0326450
54476	0116294
54477	0054815
54478	1643240
54479	0044558
54481	0163815
54482	0036768
54483	0466012
54484	1772407
54485	0034667
54486	1452293
54487	1568924
54489	0033544
54491	0206367
54492	0082322
54493	1686330
54494	0065037
54496	0331466
54497	1510909
54498	0084184
54499	0269629
54501	0097052
54502	0363621
54503	0199813
54504	0325706
54505	0068918
54506	0118141
54507	2033193
54508	0044943
54509	0025126
54511	0328720
54512	1727532
54514	0143907
54517	1242543
54518	1702443
54521	1782467
54522	1125800
54523	0077188
54524	1339161
54525	1559359
54527	1194612
54529	0066594
54531	1166102
54532	1533053
54533	1249387
54534	1611818
54535	0097495
54536	0021168
54538	0021234
54539	0015014
54540	1482393
54541	0051221
54542	1604116
54543	0453125
54544	0245530
54546	0478116
54548	1528710
54549	1815769
54551	1814643
54552	0375040
54553	1830633
54554	0496385
54555	0456999
54557	1663187
54558	0798423
54559	1830748
54560	0095967
54561	0129794
54563	0057336
54567	0500122
54568	0039040
54569	0028356
54570	0026400
54571	0985666
54575	0063185
54577	0218000
54579	1414581
54580	0319769
54582	0387691
54583	0337640
54585	0760319
54586	0826587
54587	0303110
54588	0065007
54589	0125456
54595	0999970
54596	0123834
54597	1477675
54598	1763280
54599	0049200
54600	0053826
54601	0045776
54602	1312254
54603	4147034
54604	1446068
54605	0122073
54606	0494237
54607	0033629
54608	1345503
54609	0077591
54610	0122079
54611	0122080
54612	1209361
54613	0074441
54615	0043129
54616	0050464
54619	0056054
54620	0059277
54622	0044730
54623	0229625
54624	0057165
54625	0417532
54626	0102084
54628	0047106
54629	0282484
54630	0055057
54631	0209464
54633	0335426
54638	0244290
54639	1773109
54641	0139221
54642	0322526
54644	1161440
54646	0090112
54647	0354888
54648	0114108
54649	0085215
54650	0101271
54653	0436498
54655	0104550
54657	1607568
54658	0087730
54659	0835787
54660	0082886
54661	0383905
54662	1235170
54663	0079948
54664	0025459
54666	0804439
54667	0083870
54669	0920461
54670	0043873
54672	1746635
54673	0049335
54677	1734593
54680	1509847
54681	1656180
54684	1503202
54685	1717745
54688	1493939
54689	0177933
54690	0253378
54691	0389161
54692	1738398
54693	1427321
54694	1704731
54695	3072790
54698	0430264
54699	0893397
54700	1298594
54702	0388230
54704	0887973
54708	0801011
54709	0420289
54712	0288073
54713	0798795
54714	0326306
54715	0104697
54716	0104710
54718	0041296
54720	1038913
54722	0095781
54723	0056308
54725	0080142
54726	0246383
54728	1602130
54729	0758757
54730	1182880
54731	1617299
54732	1493940
54735	1493941
54736	0195141
54737	1617301
54739	1484444
54740	1502429
54742	1509852
54743	1493942
54746	1724281
54747	1507574
54750	1104052
54752	0087263
54753	1264098
54754	0478574
54757	1582546
54763	0339134
54764	0342520
54765	0313752
54766	0322590
54768	0101005
54769	0048014
54770	1614408
54771	0375145
54772	0376263
54773	0026409
54776	0790719
54777	1328910
54778	1291466
54779	1630529
54780	0027361
54782	0240944
54785	0096903
54786	0808171
54790	1162125
54792	0045513
54793	1734477
54794	0295303
54795	0119453
54796	0433649
54797	0049357
54799	1787636
54800	0120423
54801	0062037
54803	0083628
54804	0111275
54805	0072000
54807	0277895
54810	1303773
54811	1231600
54812	1515935
54815	0009246
54817	0107084
54818	0120193
54821	0101270
54822	1192617
54823	0965170
54825	0099317
54826	0104768
54832	0044918
54833	0099136
54838	0120028
54840	0074247
54841	0188785
54843	0101501
54844	0186483
54845	0105645
54848	0186982
54850	0110374
54851	0165255
54852	0085606
54855	0091433
54856	0085319
54857	0185691
54858	0122029
54859	0077724
54860	0164699
54861	0137427
54862	0174699
54864	0081794
54865	0783530
54867	0211957
54868	0073537
54869	0083052
54870	0100250
54871	0099278
54872	0089306
54873	0254688
54874	0076055
54875	0062807
54876	0034637
54877	0036161
54879	0422952
54880	0052644
54881	0819715
54884	0472542
54890	1433810
54892	1744641
54893	0815250
54894	0455980
54897	1544600
54898	0091830
54900	0920460
54901	1062965
54902	0345855
54905	1365015
54909	0906322
54910	0479965
54911	0814005
54914	0308129
54915	0385716
54918	0425488
54919	0064371
54920	0173933
54922	0421068
54925	0420233
54926	0189340
54927	0104255
54928	0310024
54930	0358236
54931	0319075
54932	0097075
54933	0160513
54934	0105508
54938	0119296
54939	1346976
54940	0137799
54942	0069004
54943	0365334
54946	0036428
54948	0327206
54951	0418835
54952	0492869
54953	0088879
54954	0377747
54955	0121118
54961	0949835
54962	0491063
54963	0452636
54965	0297853
54966	0067546
54969	0118931
54970	0049917
54971	0210659
54973	0342300
54975	0273608
54976	0193167
54977	0855841
54979	0044386
54980	0993012
54981	1243374
54982	0172348
54985	1222816
54986	0245837
54987	0089387
54988	0251613
54989	0083552
54990	0095513
54991	0308365
54992	0134291
54993	0057047
54994	1232206
54996	1172550
54997	0181656
54999	0997159
55001	0262010
55003	1625857
55004	0756255
55005	1164738
55006	1436571
55007	1217620
55008	1454612
55009	0465537
55011	0257935
55012	0312612
55014	0443698
55015	0264689
55016	0310298
55018	0285487
55019	0912596
55021	0081068
55022	0850674
55023	0329650
55026	0191242
55027	0470994
55028	0116979
55029	1193624
55032	0067375
55033	0103900
55034	0427256
55035	0083925
55036	0097172
55037	0435721
55039	0174646
55044	0068384
55045	0901504
55047	0342143
55049	0117968
55057	1474897
55058	0116928
55059	0097478
55060	0269058
55061	1221208
55063	1333117
55064	0119391
55066	0158011
55067	0108264
55068	0097404
55069	0159603
55072	1242787
55073	1098337
55074	1117598
55076	0348062
55077	1129390
55078	0847212
55079	1199522
55080	0107764
55082	1620557
55083	0863095
55084	0893355
55085	1407219
55086	0036230
55087	0303324
55089	0242840
55092	0296058
55093	1663333
55094	0248297
55095	0031241
55099	0330094
55100	0130530
55101	0186183
55102	0354216
55103	0102337
55106	0068326
55107	0168740
55110	0469942
55111	0077879
55114	0082666
55121	0181034
55122	0324657
55123	0161023
55124	0334580
55125	0402493
55126	1595570
55129	0479311
55130	0339535
55131	0181049
55132	0181050
55133	0181051
55134	0388154
55135	0383846
55136	1186806
55137	0365053
55138	0187231
55139	0119581
55141	0364977
55142	0944236
55143	0185442
55144	0107464
55145	0101834
55147	0350142
55148	0108010
55149	0096744
55150	0058238
55151	1470024
55152	0064747
55153	0119421
55154	0072170
55155	1890343
55156	0110201
55157	0108074
55160	0273857
55162	1787059
55164	1139115
55165	1686313
55167	0064558
55168	1038914
55170	0454788
55171	0418676
55172	0407095
55175	0277428
55177	0374277
55178	0229322
55179	0338440
55180	0161743
55181	0284431
55183	1056110
55184	0039495
55186	0171689
55187	2835342
55188	0094100
55190	1757944
55191	0831316
55192	0051093
55193	0433409
55194	1662514
55195	1483817
55196	0054508
55197	0044982
55198	0042762
55199	0188797
55200	0059957
55201	0046571
55204	0489342
55205	0477091
55207	0031359
55208	1571565
55209	1067111
55210	0357648
55211	1583948
55212	0310254
55215	1711366
55220	0091382
55222	0338357
55223	0356014
55225	1033631
55227	1150961
55229	1227637
55231	1587192
55232	0429273
55233	1050237
55234	0372828
55236	0034646
55237	0984213
55238	0034694
55239	0036218
55240	0037414
55241	1589487
55242	0286944
55244	1621444
55245	1699720
55246	1341341
55248	1566486
55249	0250617
55250	2062501
55253	0457076
55256	0248928
55257	0158692
55261	0114432
55262	0131650
55265	0050920
55269	0193355
55272	0122656
55274	1610418
55275	0475001
55278	0457303
55280	0086071
55281	1205913
55283	1613040
55284	1109520
55287	0100257
55291	0383379
55292	1533749
55293	1671539
55294	0780492
55295	1065300
55296	2304710
55297	0421156
55300	0077174
55301	1615918
55302	0210943
55305	0056676
55306	0120402
55307	0068188
55308	0039441
55309	0100873
55310	0089925
55313	0406794
55314	1655618
55316	0062092
55317	0063395
55319	0480240
55321	0080625
55322	1570101
55323	0121656
55324	0787216
55325	0106758
55326	0457748
55327	1029340
55328	0279513
55333	0067285
55334	1415224
55336	0225947
55341	1139592
55343	0073502
55344	1590962
55346	1125875
55347	1532503
55349	1125856
55350	0473686
55354	0037657
55355	1245771
55359	0039331
55360	0449804
55362	0032401
55365	0038486
55366	0306496
55367	0040298
55368	0071733
55370	0062457
55371	0034668
55372	0242994
55374	0098202
55376	1156148
55377	0096808
55378	0371825
55379	0226873
55380	0047278
55381	0045259
55382	0210199
55384	0378475
55385	1655431
55386	1727496
55389	1647476
55390	0121657
55394	0115909
55395	0034669
55396	0349691
55397	0030069
55399	0041306
55401	0090925
55404	0031242
55407	0036769
55409	0031243
55410	0158717
55417	0472995
55418	0071786
55420	1549572
55423	0486141
55424	0473910
55426	1663145
55429	1623753
55430	1679583
55431	1726641
55433	1207926
55435	1753855
55437	1809274
55438	1865375
55441	0042447
55443	0067587
55445	0471767
55446	0994793
55448	0107594
55449	0364616
55453	0340312
55454	0414472
55456	0117706
55457	0077714
55458	0103090
55459	0108313
55460	0410557
55461	0034670
55462	0035820
55463	1825735
55464	0032402
55465	1268799
55468	0254890
55470	0978797
55471	0128376
55472	0042338
55475	0114015
55476	0310777
55477	0954348
55478	0215679
55479	0261066
55488	1149359
55492	0098276
55493	0086033
55496	0323443
55503	0045696
55504	0447987
55505	0108346
55506	0049161
55507	1815871
55508	0046929
55509	1386014
55510	0046932
55511	0295492
55514	0066981
55515	0424890
55518	0040303
55519	1422041
55520	0095880
55521	1454539
55522	1364487
55526	0062165
55529	0490527
55530	1584729
55531	0133168
55533	0044571
55534	0309150
55536	0014900
55537	0113982
55538	0082084
55539	0094383
55541	0037661
55543	0828392
55544	0017448
55546	0043486
55547	0215135
55548	0038501
55549	0012973
55550	0063723
55551	0246765
55555	1718791
55557	0033568
55559	0049173
55560	0081949
55561	0118866
55562	0091869
55563	0111361
55566	0053875
55567	1303803
55569	1331326
55578	0423370
55580	0113049
55584	0019655
55587	0015136
55589	0015768
55596	0103961
55600	0039101
55601	0047877
55602	0031126
55603	0040394
55604	0032273
55606	1289420
55608	1252512
55609	1694537
55610	1135085
55612	1699164
55613	0103926
55614	1699163
55615	0101522
55616	0293113
55617	1548899
55622	0279765
55624	0067085
55627	0101244
55628	0076297
55629	1571575
55631	0061906
55632	1103273
55634	1629347
55636	0102234
55637	1773000
55638	1090674
55640	1251360
55641	1754843
55643	0907732
55644	0010962
55646	0011742
55647	0064428
55648	0011960
55649	0823154
55650	0299478
55651	1180311
55652	0328432
55653	0457477
55655	1439573
55657	0430650
55658	0157571
55660	0466875
55662	1509125
55663	0053768
55665	1458435
55667	0115834
55670	0119903
55674	0388837
55676	0112120
55680	1772373
55683	1152835
55684	1160374
55685	0077191
55688	0850698
55689	0069753
55690	0089181
55691	1538534
55692	1791596
55693	1767346
55694	0104879
55699	0097314
55700	0119844
55702	0240340
55703	1057512
55704	0057872
55705	0181310
55706	0400174
55708	0209489
55710	0175555
55712	0179761
55714	1258935
55715	0915458
55717	0483206
55719	1097004
55720	1554091
55721	1478338
55723	1792799
55725	1606392
55727	0087666
55728	0095875
55729	0067708
55730	0104954
55731	0117427
55732	0208429
55733	0272255
55734	0194342
55735	0293452
55736	0368876
55738	0358148
55739	0413900
55740	0431461
55741	1726738
55743	0058080
55744	0805542
55747	0814275
55749	1435613
55753	2192924
55757	1345731
55758	1825955
55759	0122787
55762	0076788
55765	0891488
55766	0078351
55767	1201168
55769	0822831
55771	1038110
55772	1283288
55773	0026676
55774	1153101
55776	0094233
55777	0025523
55779	1622979
55781	0451788
55782	0451987
55783	0451930
55784	0074593
55785	1560970
55786	1240941
55787	1067583
55788	1233467
55790	4316192
55791	0439753
55792	0081518
55795	1507255
55796	1841762
55797	1857702
55798	0101481
55804	1188112
55809	0102806
55811	0454786
55812	0373763
55813	0955392
55815	1474400
55816	1489185
55817	1735196
55818	1172222
55819	0085398
55820	2751046
55823	0052861
55825	1029161
55830	1316092
55831	0439478
55832	1320341
55834	0079430
55835	0035636
55836	0065152
55839	1354687
55840	1323977
55845	1597089
55846	1297919
55847	0067641
55848	0071737
55849	1020942
55851	1522811
55852	0276515
55853	0094709
55854	0816160
55858	0961079
55859	0047152
55860	0036414
55861	1621446
55863	0055253
55864	0051924
55867	0989838
55871	0035795
55872	0038151
55873	0039011
55875	0440532
55879	1343110
55880	4387006
55881	4415478
55882	0090072
55884	1606761
55887	1344164
55888	0230169
55889	1520268
55890	1100051
55891	0282251
55892	0427531
55893	1530975
55894	1400558
55895	1502714
55902	0118603
55903	0269329
55906	0889064
55908	0095298
55909	0071334
55910	0086287
55911	1376404
55912	0138590
55913	1513204
55914	0898949
55916	0290795
55920	1551617
55921	0196223
55922	0367232
55928	1142381
55929	0758656
55931	0328832
55932	0199975
55933	1124041
55934	1497874
55935	1015468
55936	0116754
55937	1463411
55938	1151388
55939	1433089
55940	0418612
55941	1478848
55942	1270490
55943	0058401
55944	0064427
55945	0063066
55947	1381065
55948	0138508
55949	0118063
55950	0108569
55951	1483820
55952	0100975
55955	0119743
55956	1089677
55957	1189341
55958	1414518
55960	0049866
55961	1069246
55962	1821368
55963	1043716
55965	0481959
55966	0497340
55969	0134988
55971	0199777
55976	0087681
55977	0059432
55984	1604555
55985	1130967
55986	0310045
55987	0285781
55988	1235425
55989	0118766
55991	1220876
55996	0082875
55998	1805479
56000	0386557
56002	1538221
56004	1869597
56007	0123975
56008	0408927
56009	0021262
56010	0055393
56011	0047353
56012	0117282
56013	1092001
56014	1680099
56015	0047511
56016	0900985
56017	0961721
56018	0449488
56019	1338581
56020	0169164
56021	1349483
56022	0477050
56023	1177094
56024	0955381
56026	1050194
56030	0435185
56031	0366720
56033	2053359
56035	1176733
56036	1503116
56037	1382720
56039	0989853
56040	1444262
56042	0843989
56045	1029139
56047	1337354
56049	0990366
56051	0108478
56065	1458521
56067	0068276
56068	0048981
56069	0149893
56073	0277561
56074	1245721
56077	0120271
56078	0090246
56083	3359366
56085	0150021
56086	0318828
56087	0186202
56088	0114435
56090	1441938
56092	0063729
56095	0076939
56099	1334445
56100	0777243
56101	0362680
56102	2180481
56104	1624385
56106	0088831
56108	1339102
56109	1105742
56110	1186813
56111	1534344
56112	1313096
56113	1504300
56114	0451814
56115	0103812
56118	0100047
56120	0102279
56122	0047313
56123	0101999
56124	0102737
56125	0175047
56126	0138317
56131	0041165
56132	0077888
56133	0057889
56135	0038873
56137	0037800
56138	0038175
56140	0075113
56142	0071585
56143	0034498
56144	0435314
56145	0085580
56146	0035078
56147	0053598
56149	0109322
56150	0070248
56151	0033858
56152	0032281
56153	0068950
56154	0033289
56155	0067030
56156	0051845
56157	0049922
56159	0045936
56160	0082156
56161	1529316
56162	0098224
56164	0023876
56165	0060168
56167	0044487
56169	0292605
56170	0359739
56171	1680138
56172	0108277
56174	1590157
56178	0021273
56179	0098513
56180	1646973
56181	0004286
56186	0464800
56188	0050397
56190	0158644
56191	0107228
56192	0486665
56193	0439848
56194	0284123
56195	0167049
56197	0116505
56200	0401360
56202	0234458
56203	1787073
56204	2562644
56205	0101961
56206	0478261
56211	0242356
56212	1746183
56214	0462333
56217	0118811
56218	1475381
56224	0405496
56227	0404535
56228	1764584
56229	0235606
56231	0066919
56232	1669801
56233	0063485
56234	1368460
56235	0176093
56237	1427703
56238	0276500
56242	1444258
56247	1059200
56251	0103044
56252	1760986
56253	1490539
56255	0830581
56256	0289320
56259	0067972
56260	0054396
56263	1421376
56264	0112869
56268	0053696
56270	1269704
56271	1386926
56272	1340773
56275	1683941
56276	0301563
56277	0071389
56281	0115875
56282	1758766
56284	0117866
56287	0050817
56288	1517489
56289	1315388
56290	0046731
56292	1229238
56294	0435710
56295	1152282
56296	1384586
56297	0773771
56298	0810095
56301	0128059
56306	0964529
56308	1795000
56309	0050960
56310	1035498
56311	0257930
56314	0273326
56315	0981064
56317	0293342
56318	0240150
56320	1311087
56321	0103105
56323	1231292
56324	1173707
56325	1404702
56326	3341488
56328	0294251
56329	1107807
56333	0214292
56335	0089275
56338	1629376
56339	1680110
56340	0131097
56341	0069235
56342	0421250
56343	0055602
56345	0114669
56348	0809506
56350	0373941
56351	0129893
56353	0070706
56354	0065522
56358	0199776
56362	1710994
56363	0099683
56364	0070578
56365	1339133
56366	0065662
56367	0131988
56370	0075742
56371	0417453
56372	0415678
56373	0061709
56374	0113623
56377	0116903
56379	0075815
56381	0107040
56382	1056107
56383	0075710
56384	0071398
56385	0103128
56386	0074768
56391	0098259
56392	1421029
56393	0434922
56395	0459180
56398	0305392
56400	1261056
56401	1613062
56402	0046159
56405	1401643
56406	0077202
56412	0312278
56413	0369347
56414	1401706
56415	1741542
56416	1769296
56418	1686067
56419	0272884
56424	1583303
56425	1490753
56427	0337851
56428	0106402
56429	0080066
56431	0059601
56435	0046292
56439	0059866
56440	1477171
56441	1111313
56443	1289397
56444	1475549
56448	0105462
56449	0428442
56451	0111299
56468	1684934
56472	0423401
56474	0314067
56475	0424509
56477	0085981
56478	2343385
56481	1797396
56485	0427411
56493	2055749
56496	2714402
56497	0081658
56499	0052595
56500	0062900
56501	0072722
56503	0078784
56504	0108175
56505	1233200
56508	0002844
56510	1508700
56511	0003037
56512	0003930
56513	0168729
56514	0069479
56515	0003952
56516	0003165
56518	0042477
56519	1760956
56520	0094105
56521	0098055
56523	0330452
56525	0459759
56526	0484414
56527	0372832
56529	1472195
56530	0058216
56531	1388427
56532	1227555
56533	0076890
56534	1558578
56535	0069279
56537	1421049
56539	0073019
56540	1810602
56542	0325056
56544	0051851
56546	0062830
56547	0079193
56549	0117254
56550	0199651
56552	0486506
56553	1378123
56554	1183489
56555	0808348
56557	0029190
56558	0034092
56559	0028442
56560	1436463
56563	1833127
56564	1890452
56565	1539105
56575	1233499
56578	1846803
56579	0377029
56580	1527790
56581	2768818
56583	0108026
56584	0079445
56585	1331111
56589	0076684
56590	1699114
56591	1185371
56592	0073222
56595	0216945
56596	1230196
56597	0043885
56598	0032686
56599	0203695
56600	1217643
56601	0473102
56602	0033319
56603	1601215
56604	1831744
56606	1760439
56607	1846675
56608	0131349
56609	0158488
56612	0078200
56613	1078603
56616	0377556
56617	0092844
56619	0098481
56622	0447649
56623	1526578
56624	1391481
56625	0267044
56627	0035858
56631	0037688
56635	0089700
56637	0091762
56638	1736611
56639	0066385
56640	0313250
56642	1273811
56643	0179068
56644	1638267
56645	0213490
56646	0033134
56647	1592521
56648	0074720
56650	1083987
56651	0119457
56652	1577065
56653	0166808
56659	0072793
56661	0455748
56663	1683472
56666	0248012
56668	0122581
56669	0097503
56671	0073326
56672	0765465
56673	0994979
56674	0084455
56675	0075137
56677	1311675
56680	0476452
56681	1334407
56685	1322355
56686	0323254
56687	1355232
56689	0153129
56690	0041403
56691	0053437
56693	0062893
56694	1260051
56695	0030912
56696	0048269
56697	0050398
56698	0282543
56700	0050384
56702	0061140
56704	1473389
56705	0090881
56706	0032470
56707	0441748
56708	0116831
56709	0156734
56710	0044620
56712	0282860
56715	0189192
56717	0221013
56718	0068677
56719	0043652
56721	0391355
56722	0040364
56723	0100291
56724	0023686
56725	0098026
56726	0116681
56727	0129403
56728	1135925
56733	0765473
56737	0440748
56739	0459425
56740	1814723
56741	1373454
56742	0765461
56743	1575539
56744	0339422
56745	1112756
56746	0331701
56747	0369000
56750	0207585
56752	0820054
56753	0275913
56759	0285800
56761	1822382
56762	1366873
56763	0110625
56764	0070115
56765	1279086
56766	0304636
56767	0051484
56769	0064366
56772	4135970
56774	0126240
56776	0068428
56777	1286499
56778	0303307
56780	0480239
56781	1535472
56783	0117990
56784	0084646
56785	0386858
56787	0071186
56788	1836994
56790	0416853
56798	0245276
56800	0057207
56801	0006886
56805	0404165
56806	1424038
56807	1415290
56808	1156309
56809	0974544
56810	1103192
56811	1277936
56812	1572491
56814	0225156
56815	1714886
56818	1503110
56820	1285174
56821	0087589
56822	1204953
56823	0428672
56825	0094901
56828	0293092
56829	0939595
56830	0116714
56831	1510938
56832	1525835
56833	1996211
56835	1630575
56837	0074799
56839	0453465
56840	1781866
56841	1711522
56842	0118550
56843	0035004
56845	0050664
56846	0124790
56850	0095633
56851	0124794
56852	0125414
56853	1365490
56854	0122628
56855	0125435
56856	0060766
56857	0071933
56858	0066168
56860	0495042
56861	0032891
56862	0089803
56863	0124057
56864	0124058
56865	0052070
56866	0054193
56869	0057502
56870	0064992
56871	0058594
56872	0039846
56873	0145477
56874	0046343
56877	0051042
56878	0073780
56880	0124108
56881	0037355
56882	0122765
56884	0124912
56885	0052345
56886	0047644
56887	0052356
56888	0053417
56889	0078464
56890	1642620
56891	1407085
56892	0118703
56895	1377278
56896	0443637
56898	0115970
56899	0289432
56901	1754920
56902	0085453
56903	0388483
56906	1504403
56909	1630637
56910	1437354
56913	1630564
56915	0473007
56919	1807950
56920	0056604
56921	1756617
56925	1506990
56927	0123381
56928	1291549
56929	1436372
56930	0039927
56931	0052427
56934	0212827
56935	0075932
56937	1464535
56942	0068569
56943	0170508
56944	0094839
56946	0379577
56947	0104025
56948	1003023
56950	1678044
56952	0949524
56953	0047629
56954	0048758
56958	1781820
56959	1813327
56962	0264679
56965	1107812
56967	1152828
56968	1528227
56969	0374271
56972	0982898
56973	0105364
56974	1031218
56975	0105120
56978	0060538
56980	0772203
56981	1661031
56982	0117309
56983	0422734
56986	1582519
56988	1451393
56990	0202965
56991	1609808
56993	0123271
56994	0474917
56995	1458390
56996	0954914
56997	1043694
56998	0478868
57000	0496253
57001	0854669
57002	0469059
57005	0885520
57008	1753422
57010	1830477
57011	1592503
57012	0289652
57013	0381115
57014	1379665
57016	0116980
57019	1639075
57020	0481561
57021	0389053
57022	0286179
57023	1328633
57024	0316142
57025	1056421
57035	0025272
57037	0843625
57039	0086594
57040	0101572
57046	0465666
57047	0254334
57049	1508372
57051	1827362
57052	0951279
57053	1374855
57061	0810811
57062	0993013
57063	0100048
57071	0056159
57081	1659261
57082	0080406
57084	0070636
57085	1219820
57086	0049404
57088	1720073
57089	0844993
57090	0059486
57091	1382454
57092	1024852
57093	0307155
57094	0330540
57097	1100906
57101	1473361
57103	0052619
57104	0080828
57106	1495823
57109	0080600
57111	0158051
57112	0418259
57118	1606180
57119	1640484
57120	1518812
57122	0043703
57123	0169951
57124	0070760
57126	1070750
57130	0114044
57137	0128167
57138	0265548
57139	0449662
57140	1240955
57141	0182006
57144	0057051
57145	0050542
57146	1283466
57147	0488736
57148	0814654
57153	1512238
57154	1590010
57157	1625346
57158	1170358
57163	1588898
57165	1646987
57172	1476428
57173	1535608
57174	0420683
57176	0408671
57184	0768800
57185	1185596
57186	1129437
57190	0337744
57193	0799770
57194	0068724
57195	0055291
57196	0135165
57197	0441396
57198	0105456
57199	0035891
57200	0049221
57201	1210819
57203	0914813
57204	0092104
57205	1504416
57207	1806996
57209	1722450
57210	1833888
57211	1235790
57212	1568911
57214	1636826
57215	0068509
57217	0046989
57218	0369258
57219	0207377
57220	0045778
57221	0112527
57222	0021883
57223	0496546
57224	0220333
57230	0062453
57232	0454880
57233	0042476
57235	0038534
57236	0820914
57238	0257844
57240	0092655
57241	0415023
57243	1805297
57244	0093617
57247	0033624
57248	0299045
57251	0418239
57255	1483761
57256	0315232
57257	1846499
57258	0048204
57259	0396176
57262	0106969
57263	0469695
57264	1867984
57265	1459219
57267	0064929
57269	0410603
57270	0821462
57272	0428546
57275	1368980
57276	1440266
57277	1632481
57278	0300657
57280	1445206
57281	0116177
57283	0013257
57286	0101009
57289	0326065
57292	0421116
57293	1348305
57294	1349478
57295	1062951
57296	1379092
57297	0943982
57298	2807924
57300	0088111
57302	1361541
57306	0792947
57307	0374764
57308	0089762
57309	1603807
57310	0074423
57313	1667418
57316	0115975
57320	0015542
57321	1810596
57324	1837673
57325	0082583
57326	0284445
57327	0119923
57330	1134828
57331	1322333
57334	2882912
57335	0256083
57337	0379296
57343	0363129
57346	0118489
57349	1459029
57351	0235553
57352	1238843
57353	1446147
57356	0173498
57361	1230385
57384	1509635
57386	1723012
57387	1235853
57389	1646975
57390	0383245
57391	1474255
57392	1667154
57393	1429313
57394	0325165
57395	1646103
57396	1790762
57397	1753690
57399	1620975
57400	1311075
57402	1714667
57403	1236371
57406	0478197
57409	1503776
57410	0076613
57412	0026866
57413	1525915
57414	1832342
57417	1669694
57419	1634013
57420	0183779
57422	0908201
57424	0319237
57425	0418091
57426	0261456
57431	1366344
57434	0205174
57435	0183362
57436	1337103
57437	1630558
57438	0113576
57439	1194673
57443	0151483
57444	1840382
57445	0060525
57446	0377355
57447	0074287
57448	1606382
57449	0141697
57450	0250425
57452	1742463
57453	1747099
57462	1785309
57464	1474850
57465	0448197
57469	1625345
57472	0029943
57474	0419730
57476	0100670
57477	1241258
57478	0499580
57479	0120498
57482	0475517
57483	0324038
57485	0427910
57487	3514804
57488	1045874
57489	1404653
57491	1773821
57493	2297706
57495	0388976
57499	0896952
57500	1606636
57503	1067062
57505	1664723
57507	1172522
57508	0054913
57509	1569931
57510	1707818
57513	1786490
57515	0221582
57517	1400335
57518	1772263
57521	1454523
57522	0042175
57526	1454718
57529	1144579
57534	1303230
57536	1710542
57537	0079366
57538	0476953
57539	0069237
57544	0168080
57553	1659291
57555	0309564
57556	1782526
57558	0275764
57559	0224214
57563	0116866
57564	0103935
57565	0089838
57566	0092659
57568	1773741
57570	0366915
57572	0077308
57573	1831617
57574	0878111
57575	0047162
57578	0077636
57581	0258883
57585	1578882
57586	1223236
57590	0091466
57591	0091685
57594	0487196
57597	0115006
57599	1658501
57600	0103608
57601	0064718
57602	1639901
57603	0049005
57604	0045219
57605	0018613
57606	0204224
57609	0476209
57612	0996382
